vente_id,date,prix,rue,arrondissement,type_local,surface,pieces,longitude,latitude
2024-1200322,11/06/2024,"47000,00",RUE DE DURAS,8,DÉPENDANCE,,0.0,2.31771,48.87105
2024-1212615,12.02.2024,"968450,00",RUE CHARLES DICKENS,16,Appartement ,86.0,5.0,2.28448,48.85674
2024-1228592,13/12/2024,"260000,00",RUE BOBILLOT,13,Appartement,60.0,3.0,2.34798,48.82398
2024-1212313,16.02.2024,"207000,00",VLA DES GOBELINS,13,DÉPENDANCE,,0.0,2.35304,48.83351
2024-1211037,22/01/2024,"95100,00",PAS BARRAULT,13,Appartement,96.0,5.0,2.34972,48.82816
2024-1224113,12/09/2024,"110000,00",RUE DE LA FAISANDERIE,16,DÉPENDANCE,,0.0,2.27401,48.86545
2024-1223777,24.09.2024,"29000,00",RUE DU FBG ST ANTOINE,11,DÉPENDANCE,,0.0,2.38639,48.8502
2024-1201071,25/06/2024,"640000,00",RUE SAINT ANTOINE,4,Dépendance ,,0.0,2.36607,48.85329
2024-1200571,20/06/2024,"21250000,00 €",RUE VIEILLE DU TEMPLE,3,Local industriel. commercial ou assimilé,3618.0,0.0,2.36034,48.8594
2024-1217702,24/05/2024,"1524,00",RUE DE QUATREFAGES,5,APPARTEMENT,38.0,2.0,2.35397,48.84304
2024-1211365,02/02/2024,"513900,00",RUE DE JAVEL,15,Appartement ,50.0,2.0,2.28728,48.84313
2024-1199539,03.06.2024,"210000,00",AV DE SAINT OUEN,18,APPARTEMENT,29.0,2.0,2.32936,48.89677
2024-1228962,23/12/2024,"831863,00 €",RUE SAINT ANDRE DES ARTS,6, Appartement,60.0,3.0,2.34086,48.85357
2024-1209136,05.12.2024,"470000,00",RUE DU CARDINAL MERCIER,9,Dépendance,,0.0,2.32875,48.88115
2024-1199341,23.05.2024,"330000,00",RUE DES PYRENEES,20,Appartement,35.0,2.0,2.39612,48.8675
2024-1224102,26/09/2024,"550000,00 €",RUE LEKAIN,16,Dépendance ,,0.0,2.27829,48.85678
2024-1216060,16.04.2024,"485000,00 €",RUE MADEMOISELLE,15,Appartement ,48.0,2.0,2.29928,48.84321
2024-1215760,10/04/2024,"200000,00",PAS DU CHAROLAIS,12,APPARTEMENT,25.0,1.0,2.38716,48.84052
2024-1207842,23.10.2024,"1360000,00",RUE D ARGENTEUIL,1,DÉPENDANCE,,0.0,2.33314,48.866
2024-1212676,28/02/2024,"605000,00",RUE GODEFROY CAVAIGNAC,11,Appartement ,53.0,2.0,2.38113,48.85493
2024-1217631,21/05/2024,"1409292,80",RUE ST DOMINIQUE,7,Appartement ,76.0,3.0,2.30479,48.85939
2024-1207811,07.11.2024,"15000,00",BD DE CLICHY,18,Dépendance ,,0.0,2.33551,48.88415
2024-1206529,15.10.2024,"335000,00",RUE MARX DORMOY,18, Appartement,48.0,2.0,2.3588,48.88784
2024-1200339,24/05/2024,"1435000,00",RUE NOLLET,17, Appartement,120.0,6.0,2.32459,48.88521
2024-1222636,08.08.2024,"401000,00",BD SAINT MARCEL,5, Dépendance,,0.0,2.36067,48.83993
2024-1199809,31/05/2024,"8800000,00 €",RUE DULONG,17, Appartement,20.0,1.0,2.31479,48.88671
2024-1198181,20/04/2024,"72500,00",RUE RUHMKORFF,17,DÉPENDANCE,,0.0,2.28652,48.88187
2024-1219329,19/06/2024,"2280000,00",RUE CORNEILLE,6,DÉPENDANCE,,0.0,2.3394,48.8496
2024-1201797,27.06.2024,"1250000,00",RUE EUGENE FLACHAT,17,Dépendance,,0.0,2.29931,48.88689
2024-1225162,15/10/2024,"520000,00",RUE DU GAL BEURET,15,APPARTEMENT,65.0,2.0,2.30181,48.84065
2024-1203076,18/07/2024,"166000,00",RUE SAINT MAUR,10,Appartement,16.0,1.0,2.37184,48.87339
2024-1227673,06/12/2024,"240000,00 €",BD GARIBALDI,15, Dépendance,,0.0,2.30553,48.84645
2024-1212010,29/01/2024,"215000,00 €",RUE DU CHEVALERET,13,Dépendance ,,0.0,2.37622,48.82821
2024-1228433,17/12/2024,"780952,00",AV PARMENTIER,11,APPARTEMENT,77.0,3.0,2.37725,48.86109
2024-1198708,25/04/2024,"355000,00",RUE DU FBG ST MARTIN,10,Dépendance,,0.0,2.36439,48.87964
2024-1216078,26/04/2024,"75000,00",BD DE L HOPITAL,13,Appartement,17.0,1.0,2.35912,48.83554
2024-1228040,12/12/2024,"300000,00",PAS DE LA BONNE GRAINE,11, Local industriel. commercial ou assimilé,75.0,0.0,2.37732,48.85192
2024-1205863,27.09.2024,"5600000,00 €",RUE DE TURIN,8,Local industriel. commercial ou assimilé,428.0,0.0,2.32426,48.88196
2024-1224189,26/09/2024,"690000,00",RUE DE BOURGOGNE,7,Appartement,43.0,3.0,2.3176,48.85706
2024-1212139,07.02.2024,"718870,00",RUE BENARD,14,DÉPENDANCE,,0.0,2.32373,48.83096
2024-1208720,29.11.2024,"1184700,00",IMP DE LEVIS,17, Appartement,20.0,1.0,2.31575,48.88256
2024-1198789,29.04.2024,"1028350,00",AV MAC MAHON,17,APPARTEMENT,98.0,4.0,2.29458,48.87822
2024-1197451,09.04.2024,"840000,00",RUE HERMEL,18, Dépendance,,0.0,2.34563,48.89406
2024-1222887,06.09.2024,"315000,00",RUE DE PLELO,15,Dépendance ,,0.0,2.28797,48.84073
2024-1223474,20/09/2024,"545000,00",RUE GABRIEL LAME,12, Dépendance,,0.0,2.38535,48.8347
2024-1195952,22/02/2024,"277000,00",RUE POULET,18,Dépendance,,0.0,2.34833,48.88656
2024-1223034,06.09.2024,"2200000,00",RUE GAY-LUSSAC,5,Appartement,110.0,5.0,2.34139,48.84469
2024-1202296,03.07.2024,"225000,00 €",RUE DROUOT,9,Appartement ,15.0,1.0,2.34093,48.87391
2024-1206062,04.10.2024,"600000,00",BD SAINT MARTIN,3,Appartement ,47.0,2.0,2.35614,48.86865
2024-1215740,05/04/2024,"625000,00",RUE DES BERGERS,15,Dépendance ,,0.0,2.2831,48.84484
2024-1210408,28/12/2024,"139650,00 €",BD ST DENIS,10, Appartement,64.0,3.0,2.35408,48.86992
2024-1208181,29.10.2024,"252630,00",RUE COYSEVOX,18,Appartement,43.0,2.0,2.32957,48.89189
2024-1219975,01/07/2024,"80062,50",RUE VAUGELAS,15,Appartement ,19.0,1.0,2.29256,48.83345
2024-1204630,05/09/2024,"590000,00",RUE SAINT FARGEAU,20,Dépendance,,0.0,2.40326,48.87238
2024-1211571,12/01/2024,"4420000,00",RUE DE TOURNON,6, Appartement,179.0,6.0,2.3368,48.85124
2024-1212164,06/02/2024,"240000,00",RUE DU BANQUIER,13,Appartement ,38.0,2.0,2.35746,48.83582
2024-1195999,28.02.2024,"598500,00",RUE PIERRE FONTAINE,9,Dépendance,,0.0,2.33377,48.88156
2024-1199047,26/04/2024,"760000,00",RUE DU DELTA,9,Appartement,63.0,3.0,2.34743,48.88224
2024-1227028,29/11/2024,"275025,00",RUE JOUVENET,16,Dépendance,,0.0,2.26447,48.84336
2024-1218609,21.06.2024,"324000,00",RUE D ODESSA,14,Appartement ,45.0,3.0,2.32419,48.84274
2024-1213391,07/03/2024,"75000,00 €",PAS LANDRIEU,7,Dépendance ,,0.0,2.30365,48.86051
2024-1215581,29/03/2024,"553950,00",RUE GUSTAVE COURBET,16,APPARTEMENT,19.0,3.0,2.28122,48.8665
2024-1197379,18/03/2024,"126000,00",RUE DE SAINT PETERSBOURG,8,Appartement,15.0,1.0,2.32528,48.88182
2024-1228119,05/12/2024,"11500,00",RUE DE NEMOURS,11, Dépendance,,0.0,2.37226,48.86541
2024-1193466,16/01/2024,"650000,00 €",RUE DE CHABROL,10,Local industriel. commercial ou assimilé ,74.0,0.0,2.35186,48.87729
2024-1224770,01.10.2024,"718000,00",RUE PAUL BERT,11,Dépendance,,0.0,2.38479,48.85143
2024-1197560,15.04.2024,"194162,00 €",RUE CAVALLOTTI,18,Appartement,13.0,1.0,2.3284,48.88584
2024-1205338,19.09.2024,"147900,00",RUE DE BELLEVILLE,19, Appartement,26.0,1.0,2.40013,48.87608
2024-1195395,23.02.2024,"370000,00",RUE DE L AQUEDUC,10, Appartement,47.0,3.0,2.36576,48.88348
2024-1218909,31.05.2024,"1483600,00",RUE MARBEAU,16,Appartement ,109.0,5.0,2.28118,48.87379
2024-1219759,08/07/2024,"1353150,00",RUE DU RANELAGH,16,DÉPENDANCE,,0.0,2.27354,48.85501
2024-1219433,25.06.2024,"21606678,00",RUE JEAN PIERRE TIMBAUD,11,APPARTEMENT,41.0,2.0,2.37853,48.86769
2024-1222543,03/09/2024,"572500,00",BD DU TEMPLE,11,Local industriel. commercial ou assimilé ,119.0,0.0,2.3658,48.8657
2024-1226052,21.10.2024,"7000,00",VLA SAINT CHARLES,15,APPARTEMENT,20.0,1.0,2.28378,48.84566
2024-1197522,21/03/2024,"305000,00 €",RUE DU MONT CENIS,18, Appartement,39.0,2.0,2.34678,48.89634
2024-1213291,22.02.2024,"218400,00",RUE DE L OUEST,14,APPARTEMENT,20.0,1.0,2.31767,48.83549
2024-1222881,02.09.2024,"439000,00",PL PINEL,13,Dépendance,,0.0,2.3607,48.83326
2024-1209952,20.12.2024,"456730,00",RUE CUSTINE,18,Appartement ,52.0,3.0,2.349,48.8874
2024-1220932,25/07/2024,"420000,00",PL ETIENNE PERNET,15,APPARTEMENT,38.0,2.0,2.29324,48.84272
2024-1197762,27.03.2024,"430000,00",RUE DE HANOVRE,2, Dépendance,,0.0,2.33568,48.87032
2024-1213147,06.03.2024,"330000,00",AV DU GAL MICHEL BIZOT,12,Appartement ,42.0,2.0,2.40397,48.83957
2024-1208331,25.11.2024,"626800,00",RUE JEAN LECLAIRE,17,APPARTEMENT,72.0,3.0,2.32525,48.89392
2024-1224845,30/09/2024,"192000,00",PAS DU CHEMIN VERT,11, Dépendance,,0.0,2.37439,48.85938
2024-1203250,17/07/2024,"1122000,00",RUE JOUFFROY D'ABBANS,17, Dépendance,,0.0,2.30613,48.88416
2024-1199737,15/05/2024,"552500,00 €",RUE VIEILLE DU TEMPLE,4,DÉPENDANCE,,0.0,2.35713,48.85727
2024-1201630,21.06.2024,"805000,00",BD DE CLICHY,18,Dépendance ,,0.0,2.33942,48.88233
2024-1208553,28/11/2024,"299405,00 €",RUE DES ACACIAS,17,Appartement ,29.0,1.0,2.29333,48.87825
2024-1202790,12.07.2024,"317000,00",RUE DU CHER,20,Appartement,36.0,2.0,2.39967,48.86452
2024-1204239,09/08/2024,"651000,00",RUE DE TURENNE,3, Appartement,52.0,3.0,2.36492,48.86106
2024-1217561,28.05.2024,"273000,00",RUE SAINT MAUR,11,Dépendance,,0.0,2.37631,48.86789
2024-1216712,17.05.2024,"270000,00",RUE JUGE,15,APPARTEMENT,31.0,2.0,2.2938,48.84981
2024-1227893,10.12.2024,"290000,00",RUE DU GAL DE CASTELNAU,15,Appartement ,31.0,2.0,2.30074,48.85021
2024-1215122,10/04/2024,"226000,00",RUE FAIDHERBE,11,APPARTEMENT,21.0,2.0,2.38303,48.85231
2024-1216133,26.04.2024,"27000,00",RUE SAINT AMAND,15, Dépendance,,0.0,2.30863,48.83557
2024-1219970,19/06/2024,"368000,00",RUE DE LA GLACIERE,13,Dépendance ,,0.0,2.34463,48.83564
2024-1216044,22/04/2024,"779000,00",RUE CROZATIER,12,APPARTEMENT,78.0,4.0,2.38306,48.84556
2024-1210525,21/06/2024,"380000,00",RUE PIERRE LE GRAND,8,Appartement ,38.0,2.0,2.30101,48.87807
2024-1223360,17/09/2024,"824500,00",AV D ITALIE,13, Dépendance,,0.0,2.35708,48.82912
2024-1219513,03/07/2024,"390000,00",RUE GEORGE SAND,16,Appartement ,30.0,2.0,2.26803,48.85037
2024-1218123,31.05.2024,"386000,00",AV LEDRU ROLLIN,12,Appartement,22.0,2.0,2.37399,48.84918
2024-1227170,25/11/2024,"76000,00",RUE CHEVERT,7,Dépendance ,,0.0,2.30881,48.85539
2024-1224161,25/07/2024,"116325,00",CITE DE L INDUSTRIE,11,APPARTEMENT,17.0,1.0,2.37852,48.86538
2024-1208002,19/11/2024,"57000,00",BD DE STRASBOURG,10,Dépendance,,0.0,2.3554,48.87022
2024-1195766,08.03.2024,"13000,00",BD DE BELLEVILLE,20,Dépendance ,,0.0,2.38001,48.87006
2024-1209675,13.12.2024,"700,00",RUE DES PANOYAUX,20,DÉPENDANCE,,0.0,2.38601,48.86634
2024-1208961,06/12/2024,"219000,00",RUE SAINT-HONORE,1,Appartement,20.0,1.0,2.34225,48.86137
2024-1214780,15.03.2024,"310000,00",CRS DE VINCENNES,12,DÉPENDANCE,,0.0,2.40919,48.84676
2024-1219835,28.06.2024,"515900,00",AV FELIX FAURE,15,Appartement,50.0,2.0,2.28425,48.84004
2024-1219737,14.06.2024,"352600,00",RUE DES PATRIARCHES,5,DÉPENDANCE,,0.0,2.35106,48.84137
2024-1215763,26/04/2024,"25000,00",RUE DE LA PROCESSION,15,Dépendance ,,0.0,2.3057,48.83922
2024-1208275,21/11/2024,"60000,00 €",RUE DE MARIGNAN,8, Local industriel. commercial ou assimilé,12.0,0.0,2.30566,48.86823
2024-1214987,02/04/2024,"591379,06 €",RUE CENSIER,5,Dépendance ,,0.0,2.35264,48.83992
2024-1208769,06/12/2024,"1029000,00",RUE BIOT,17,Appartement,47.0,3.0,2.32543,48.88479
2024-1227848,13/12/2024,"2928500,00",RUE SPONTINI,16,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,678.0,0.0,2.27771,48.86922
2024-1210497,23.12.2024,"189000,00",RUE D HAUTPOUL,19,Appartement ,52.0,3.0,2.38876,48.88222
2024-1220287,08.07.2024,"345000,00",RUE DE LONGCHAMP,16, Appartement,11.0,1.0,2.27571,48.8679
2024-1217719,03/06/2024,"100,00",RUE DE FLEURUS,6,Appartement ,33.0,1.0,2.33212,48.84718
2024-1221702,25/07/2024,"350900,00",RUE CANTAGREL,13,Appartement ,38.0,1.0,2.37265,48.82765
2024-1216198,23/04/2024,"80150000,00 €",RUE DUPIN,6,Appartement,47.0,3.0,2.32526,48.85018
2024-1193664,08/01/2024,"294000,00",RUE LETORT,18, Dépendance,,0.0,2.34319,48.89711
2024-1203922,23/07/2024,"284430,00",RUE ACHILLE,20,DÉPENDANCE,,0.0,2.39881,48.86238
2024-1209072,09.12.2024,"760000,00 €",SQ VILLARET DE JOYEUSE,17, Appartement,72.0,3.0,2.28986,48.87735
2024-1211526,26.01.2024,"1720000,00",RUE LAGRANGE,5,Appartement,150.0,6.0,2.34873,48.85073
2024-1204583,11.09.2024,"189000,00",RUE DE BELLEVILLE,20, Local industriel. commercial ou assimilé,30.0,0.0,2.40157,48.87564
2024-1227745,09/12/2024,"425000,00",RUE SAINT ANDRE DES ARTS,6,Appartement,42.0,2.0,2.34277,48.85341
2024-1220825,10/07/2024,"180000,00",BD VOLTAIRE,11,Appartement,24.0,2.0,2.39059,48.85114
2024-1213626,19/03/2024,"675000,00 €",AV DU DOC ARNOLD NETTER,12,DÉPENDANCE,,0.0,2.40607,48.84511
2024-1208053,22.11.2024,"571750,00",RUE D AMSTERDAM,8,Dépendance ,,0.0,2.32676,48.88226
2024-1213522,29/02/2024,"420000,00",BD VOLTAIRE,11,Appartement,27.0,2.0,2.37452,48.8614
2024-1202079,28/06/2024,"5900579,00 €",RUE PELLEPORT,20,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,54.0,0.0,2.40201,48.86789
2024-1210217,20.12.2024,"790000,00",RUE JEAN-BAPTISTE PIGALLE,9,DÉPENDANCE,,0.0,2.33573,48.88114
2024-1210627,09/01/2024,"1935500,00",RUE DE LONGCHAMP,16,Dépendance ,,0.0,2.29064,48.86519
2024-1200398,10.06.2024,"495000,00 €",RUE JEAN POULMARCH,10,Dépendance ,,0.0,2.36345,48.87284
2024-1197967,05/04/2024,"1580000,00",RUE DE PARADIS,10,Local industriel. commercial ou assimilé ,179.0,0.0,2.3545,48.87493
2024-1219742,20/06/2024,"640000,00",RUE PAUL BARRUEL,15,Dépendance ,,0.0,2.3055,48.83899
2024-1225378,18/10/2024,"256000,00",RUE NICOLAS RORET,13,Appartement ,26.0,2.0,2.35337,48.83578
2024-1221650,31/07/2024,"582028,44",RUE LINNE,5, Dépendance,,0.0,2.35411,48.84626
2024-1206406,30/09/2024,"204750,00",RUE AU MAIRE,3,APPARTEMENT,17.0,1.0,2.35626,48.86449
2024-1215782,17/04/2024,"155000,00 €",PL DU PANTHEON,5,Local industriel. commercial ou assimilé ,97.0,0.0,2.34634,48.8453
2024-1205087,30/08/2024,"309750,00",BD MALESHERBES,17,Appartement ,8.0,1.0,2.3063,48.88648
2024-1199617,28/05/2024,"595000,00",RUE DES SAULES,18,APPARTEMENT,18.0,1.0,2.34049,48.88997
2024-1225818,30/10/2024,"2410000,00 €",RUE CLAUDE BERNARD,5,Appartement,142.0,5.0,2.34702,48.84014
2024-1219120,19/04/2024,"40000,00",RUE OBERKAMPF,11,Appartement ,93.0,4.0,2.37451,48.86479
2024-1213295,28/02/2024,"195000,00",AV DU DOC ARNOLD NETTER,12,Appartement,20.0,1.0,2.40532,48.8443
2024-1197264,12/04/2024,"237000,00",RUE DE L EVANGILE,18,DÉPENDANCE,,0.0,2.3609,48.89175
2024-1225544,28.10.2024,"150000,00",AV PAUL DOUMER,16,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,482.0,0.0,2.2763,48.8591
2024-1196068,12.03.2024,"364980,00",RUE DU CAPITAINE FERBER,20,Dépendance,,0.0,2.40575,48.86605
2024-1208899,18/11/2024,"19000,00",AV GEORGE V,8, Appartement,70.0,3.0,2.30053,48.86714
2024-1223863,18.09.2024,"451000,00",AV DES GOBELINS,13, Dépendance,,0.0,2.35338,48.83388
2024-1221204,16/07/2024,"240000,00",RUE DE LA CROIX FAUBIN,11, Appartement,39.0,2.0,2.3853,48.85848
2024-1224162,30/09/2024,"1298000,00",RUE MASSERAN,7,Dépendance,,0.0,2.31371,48.84842
2024-1219625,04.07.2024,"649054,00",AV PARMENTIER,11,Dépendance ,,0.0,2.37998,48.85913
2024-1197504,18.04.2024,"29318952,00",RUE CLEMENT MAROT,8,Appartement,24.0,1.0,2.3032,48.86797
2024-1209365,18/12/2024,"313500,00",RUE DES PYRENEES,20,Appartement,34.0,1.0,2.40046,48.86035
2024-1227154,27/11/2024,"360000,00",RUE DES PERCHAMPS,16,Appartement ,32.0,2.0,2.26702,48.84805
2024-1219895,20.06.2024,"66000,00",RUE ST DOMINIQUE,7,Appartement ,17.0,1.0,2.30838,48.85918
2024-1194134,31/01/2024,"1100000,00",RUE LAMARTINE,9,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,76.0,0.0,2.34065,48.87643
2024-1221930,24.07.2024,"350000,00 €",AV DE SEGUR,7,APPARTEMENT,20.0,1.0,2.31155,48.85273
2024-1211639,08/02/2024,"1505000,00",RUE MIOLLIS,15,DÉPENDANCE,,0.0,2.30335,48.84481
2024-1222246,01/08/2024,"237000,00",RUE DU CHEVALERET,13, Appartement,33.0,2.0,2.37509,48.83002
2024-1225131,01.10.2024,"970000,00 €",CRS DE VINCENNES,12,Dépendance,,0.0,2.40411,48.84698
2024-1213240,29.02.2024,"3894050,00 €",RUE BEETHOVEN,16,DÉPENDANCE,,0.0,2.28692,48.85853
2024-1202843,27.06.2024,"1,00",RUE JEAN BAPTISTE DUMAS,17,DÉPENDANCE,,0.0,2.29143,48.883
2024-1204501,03/09/2024,"40000,00",RUE DAMREMONT,18,Dépendance,,0.0,2.33516,48.89111
2024-1225731,18/10/2024,"663300,00",RUE SAINT MAUR,11,Dépendance,,0.0,2.37774,48.86396
2024-1197235,26/03/2024,"788250,00",BD DE STRASBOURG,10,Appartement ,27.0,2.0,2.35524,48.8704
2024-1208827,29.11.2024,"1476450,00",RUE BRUNEL,17,Appartement,123.0,4.0,2.28823,48.8768
2024-1218307,29/05/2024,"528000,00",BD DE CHARONNE,11,Appartement,17.0,1.0,2.39828,48.85066
2024-1193400,03.01.2024,"155000,00",BD DE CHARONNE,20,Local industriel. commercial ou assimilé ,31.0,0.0,2.39533,48.85612
2024-1194458,09/02/2024,"417500,00",RUE MULLER,18,APPARTEMENT,27.0,2.0,2.34568,48.8867
2024-1207553,17.10.2024,"263500,00",CITE DES FLEURS,17,Dépendance ,,0.0,2.32064,48.89276
2024-1211402,31.01.2024,"1506800,00",BD PASTEUR,15, Appartement,130.0,5.0,2.31456,48.84019
2024-1202433,16.07.2024,"270000,00",RUE DE BELLEVILLE,19,APPARTEMENT,27.0,1.0,2.40108,48.87617
2024-1210260,18/12/2024,"484000,00",RUE DE MENILMONTANT,20,DÉPENDANCE,,0.0,2.39346,48.86945
2024-1228079,20/12/2024,"14120000,00",RUE LERICHE,15,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,12.0,0.0,2.29508,48.83467
2024-1227646,12.12.2024,"214500,00",RUE DE LA CLEF,5,Appartement ,52.0,2.0,2.35314,48.83971
2024-1225615,02.10.2024,"1200000,00",BD VOLTAIRE,11,APPARTEMENT,98.0,4.0,2.38181,48.85644
2024-1212333,12/02/2024,"1900000,00 €",RUE DU CHERCHE-MIDI,6,Dépendance,,0.0,2.32893,48.85053
2024-1223695,12/09/2024,"1016400,00 €",RUE DES BELLES FEUILLES,16,Dépendance,,0.0,2.27995,48.86822
2024-1210074,20/12/2024,"2187,50",RUE PAJOL,18,DÉPENDANCE,,0.0,2.36199,48.88844
2024-1198774,17/05/2024,"949485,00",RUE BROCHANT,17,Appartement ,80.0,4.0,2.31762,48.88895
2024-1228067,04/12/2024,"853875,00",RUE DE LA PETITE PIERRE,11, Appartement,91.0,4.0,2.38945,48.85502
2024-1226184,29.10.2024,"135000,00",RUE CORBON,15,Dépendance,,0.0,2.30263,48.83617
2024-1207000,07.10.2024,"516218,00 €",RUE DES MARTYRS,9,Dépendance ,,0.0,2.34028,48.87917
2024-1202821,17/07/2024,"1748446,00",RUE DE LA TREMOILLE,8,APPARTEMENT,138.0,5.0,2.30394,48.86795
2024-1221570,22/07/2024,"1040000,00",RUE ERLANGER,16,Dépendance ,,0.0,2.26176,48.84635
2024-1228669,18.12.2024,"130000,00",RUE DAGUERRE,14,Appartement,15.0,1.0,2.32821,48.83476
2024-1222033,25.07.2024,"90000,00",RUE DU DESSOUS DES BERGES,13,DÉPENDANCE,,0.0,2.37299,48.82902
2024-1193761,12/01/2024,"150000,00",RUE LAMARCK,18,APPARTEMENT,13.0,1.0,2.33645,48.89046
2024-1201406,26/06/2024,"343000,00",RUE DES TERNES,17,APPARTEMENT,38.0,2.0,2.2884,48.88127
2024-1199027,16.05.2024,"159000,00",BD NEY,18,APPARTEMENT,16.0,1.0,2.33138,48.89738
2024-1208294,22/11/2024,"25000,00",RUE VIVIENNE,2,DÉPENDANCE,,0.0,2.34115,48.87146
2024-1216966,30/04/2024,"38000,00",RUE DE CHAILLOT,16,Dépendance ,,0.0,2.29798,48.86845
2024-1205868,27.09.2024,"280000,00",RUE BEAUBOURG,3,Appartement,22.0,1.0,2.3542,48.86176
2024-1222101,26/07/2024,"544200,00",RUE CHANZY,11,Dépendance ,,0.0,2.38358,48.85278
2024-1200724,18.06.2024,"268000,00 €",RUE RAMEY,18, Appartement,27.0,1.0,2.34629,48.88863
2024-1209259,29/11/2024,"1300000,00",RUE POLONCEAU,18,Appartement ,34.0,2.0,2.35471,48.88533
2024-1196175,01.03.2024,"22000,00",RUE LETORT,18, Dépendance,,0.0,2.34457,48.89663
2024-1206584,16/10/2024,"428200,00",RUE DES PYRENEES,20,Dépendance ,,0.0,2.40591,48.8523
2024-1211039,03.01.2024,"629500,00",BD DE MENILMONTANT,11,Appartement,80.0,3.0,2.38876,48.85937
2024-1201362,25/06/2024,"415000,00 €",RUE DES PRAIRIES,20,APPARTEMENT,41.0,2.0,2.40201,48.86283
2024-1226634,14.11.2024,"286000,00",RUE CASTAGNARY,15,Appartement ,44.0,2.0,2.30235,48.83034
2024-1214362,20/03/2024,"285800,00",RUE LERICHE,15,Appartement,26.0,1.0,2.29466,48.83507
2024-1197236,05.04.2024,"575000,00 €",AV DE PETERHOF,17,Dépendance,,0.0,2.28823,48.88198
2024-1213611,14/03/2024,"130000,00",RUE CDT MARCHAND,16,Dépendance ,,0.0,2.28276,48.87603
2024-1201001,24.06.2024,"725000,00",RUE JOSEPH DIJON,18,Local industriel. commercial ou assimilé ,82.0,0.0,2.34617,48.89392
2024-1215372,10.04.2024,"120000,00",BD SUCHET,16,Dépendance ,,0.0,2.26599,48.85858
2024-1202375,05.07.2024,"854400,00",RUE DES FILLES DU CALVAIRE,3,Dépendance ,,0.0,2.36598,48.8633
2024-1219039,12.06.2024,"18000,00",RUE VERGNIAUD,13, Dépendance,,0.0,2.34612,48.82872
2024-1197825,22/04/2024,"833000,00 €",RUE DE LANCRY,10,DÉPENDANCE,,0.0,2.36264,48.87222
2024-1214344,08.03.2024,"410000,00 €",RUE HECTOR MALOT,12, Appartement,41.0,2.0,2.37747,48.84687
2024-1226846,07/11/2024,"100000,00",RUE PAUL VALERY,16, Dépendance,,0.0,2.28909,48.87071
2024-1203106,22.07.2024,"560000,00",RUE DE CRIMEE,19,Appartement,69.0,3.0,2.388,48.88154
2024-1225115,04/10/2024,"245000,00 €",RUE DES BERGERS,15, Dépendance,,0.0,2.28004,48.84205
2024-1193696,23.01.2024,"857000,00",RUE BERTIN POIREE,1,Appartement,75.0,4.0,2.34504,48.85878
2024-1204110,30/07/2024,"1230000,00",RUE DU CHATEAU D EAU,10,Local industriel. commercial ou assimilé,75.0,0.0,2.35624,48.87194
2024-1200200,12.06.2024,"765000,00",CITE DE TREVISE,9,Appartement,68.0,3.0,2.34691,48.87552
2024-1229290,26.12.2024,"160000,00 €",RUE DES TROIS BORNES,11,Appartement,18.0,1.0,2.37365,48.86735
2024-1207103,22.10.2024,"193000,00",RUE BOUCRY,18,DÉPENDANCE,,0.0,2.36237,48.89458
2024-1207704,12/11/2024,"1812450,00",AV JUNOT,18, Dépendance,,0.0,2.33656,48.88899
2024-1196029,15/03/2024,"1140624,00",RUE DE L HOPITAL ST LOUIS,10,Appartement,73.0,3.0,2.36585,48.87509
2024-1202153,15/07/2024,"1015000,00",RUE NICOLAS CHUQUET,17,Appartement ,80.0,4.0,2.30342,48.88888
2024-1216754,07/05/2024,"1200000,00",RUE DU MOULIN DES PRES,13, Appartement,110.0,3.0,2.35256,48.82939
2024-1195728,29.02.2024,"4000,00 €",VLA ORNANO,18,DÉPENDANCE,,0.0,2.34519,48.89616
2024-1196862,28/03/2024,"11250000,00 €",RUE DE MONCEAU,8,Local industriel. commercial ou assimilé,12.0,0.0,2.31103,48.87828
2024-1208905,22/11/2024,"210000,00",RUE DE SOFIA,18,APPARTEMENT,30.0,1.0,2.34779,48.88431
2024-1199534,31/05/2024,"32000000,00",RUE VIVIENNE,2,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,64.0,0.0,2.33986,48.86752
2024-1227238,23.11.2024,"375000,00",IMP FRANCHEMONT,11, Appartement,48.0,2.0,2.38353,48.85362
2024-1228502,11/12/2024,"470000,00",RUE DE CHAMBERY,15,Dépendance ,,0.0,2.30315,48.83044
2024-1211493,31/01/2024,"261538,00 €",RUE SEDAINE,11,Appartement ,39.0,2.0,2.37649,48.8579
2024-1224226,03/10/2024,"587000,00 €",RUE DE LA SAIDA,15, Appartement,68.0,3.0,2.29658,48.83179
2024-1208303,29/11/2024,"319550,00",RUE DE LA CR DES NOUES,20, Appartement,39.0,2.0,2.40149,48.86413
2024-1228369,17.12.2024,"748000,00",RUE ST DOMINIQUE,7,Dépendance,,0.0,2.30058,48.85765
